,index,method,dataset,model_name,backbone,width_mult,depth_mult,scenario,B,P,num_states,budget,acc@1,acc@5,acc1_std,acc5_std
756,864,mobil,imagenet_random_1,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,5,5,20,1500000.0,15.2,43.4,,
757,865,mobil,imagenet_random_1,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,10,10,10,1500000.0,24.1,56.49999999999999,0.0,0.0
758,866,mobil,imagenet_random_1,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,25,25,4,1500000.0,45.6,75.6,0.0,0.0
759,867,mobil,imagenet_random_1,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,6,11,1500000.0,52.7,79.9,0.0,0.0
760,868,mobil,imagenet_random_1,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,10,7,1500000.0,57.7,82.89999999999999,0.0,0.0
761,869,mobil,imagenet_random_1,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,15,5,1500000.0,55.00000000000001,81.3,,
762,870,mobil,imagenet_random_1,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,5,5,20,3000000.0,30.0,63.5,0.0,0.0
763,871,mobil,imagenet_random_1,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,10,10,10,3000000.0,40.3,71.3,0.0,0.0
764,872,mobil,imagenet_random_1,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,25,25,4,3000000.0,54.6,82.3,0.0,0.0
765,873,mobil,imagenet_random_1,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,6,11,3000000.0,61.0,84.6,,
766,874,mobil,imagenet_random_1,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,10,7,3000000.0,62.0,85.3,0.0,0.0
767,875,mobil,imagenet_random_1,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,15,5,3000000.0,61.4,84.7,0.0,0.0
768,876,mobil,imagenet_random_1,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,5,5,20,6000000.0,41.7,73.4,,
769,877,mobil,imagenet_random_1,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,10,10,10,6000000.0,50.8,79.2,,
770,878,mobil,imagenet_random_1,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,25,25,4,6000000.0,57.4,83.0,,
771,879,mobil,imagenet_random_1,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,6,11,6000000.0,63.1,85.9,,
772,880,mobil,imagenet_random_1,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,10,7,6000000.0,62.8,85.3,0.0,0.0
773,881,mobil,imagenet_random_1,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,15,5,6000000.0,63.3,85.39999999999999,0.0,0.0
774,882,mobil,imagenet_random_1,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,5,5,20,1500000.0,22.3,54.6,0.0,0.0
775,883,mobil,imagenet_random_1,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,10,10,10,1500000.0,48.5,76.9,0.0,0.0
776,884,mobil,imagenet_random_1,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,25,25,4,1500000.0,52.6,78.7,0.0,0.0
777,885,mobil,imagenet_random_1,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,6,11,1500000.0,57.1,82.19999999999999,,
778,886,mobil,imagenet_random_1,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,10,7,1500000.0,58.4,82.69999999999999,0.0,0.0
779,887,mobil,imagenet_random_1,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,15,5,1500000.0,59.0,83.2,0.0,0.0
780,888,mobil,imagenet_random_1,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,5,5,20,3000000.0,33.800000000000004,66.0,0.0,0.0
781,889,mobil,imagenet_random_1,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,10,10,10,3000000.0,48.5,77.10000000000001,0.0,0.0
782,890,mobil,imagenet_random_1,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,25,25,4,3000000.0,54.6,80.4,0.0,0.0
783,891,mobil,imagenet_random_1,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,6,11,3000000.0,56.89999999999999,82.0,,
784,892,mobil,imagenet_random_1,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,10,7,3000000.0,57.9,82.6,0.0,0.0
785,893,mobil,imagenet_random_1,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,15,5,3000000.0,58.6,82.89999999999999,0.0,0.0
786,894,mobil,imagenet_random_1,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,5,5,20,6000000.0,44.6,75.7,0.0,0.0
787,895,mobil,imagenet_random_1,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,10,10,10,6000000.0,49.1,78.2,0.0,0.0
788,896,mobil,imagenet_random_1,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,25,25,4,6000000.0,56.6,81.8,0.0,0.0
789,897,mobil,imagenet_random_1,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,6,11,6000000.0,60.4,84.39999999999999,,
790,898,mobil,imagenet_random_1,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,10,7,6000000.0,61.2,84.8,0.0,0.0
791,899,mobil,imagenet_random_1,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,15,5,6000000.0,62.1,84.89999999999999,0.0,0.0
792,900,mobil,imagenet_random_1,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,5,5,20,1500000.0,7.199999999999999,28.1,0.0,0.0
793,901,mobil,imagenet_random_1,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,10,10,10,1500000.0,41.5,73.2,0.0,0.0
794,902,mobil,imagenet_random_1,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,25,25,4,1500000.0,51.4,78.4,0.0,0.0
795,903,mobil,imagenet_random_1,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,6,11,1500000.0,54.3,80.10000000000001,,
796,904,mobil,imagenet_random_1,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,10,7,1500000.0,55.2,80.7,0.0,0.0
797,905,mobil,imagenet_random_1,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,15,5,1500000.0,55.7,81.39999999999999,0.0,0.0
798,906,mobil,imagenet_random_1,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,5,5,20,3000000.0,34.0,68.2,,
799,907,mobil,imagenet_random_1,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,10,10,10,3000000.0,47.2,76.7,0.0,0.0
800,908,mobil,imagenet_random_1,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,25,25,4,3000000.0,55.900000000000006,81.69999999999999,0.0,0.0
801,909,mobil,imagenet_random_1,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,6,11,3000000.0,58.7,83.2,,
802,910,mobil,imagenet_random_1,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,10,7,3000000.0,61.7,84.7,0.0,0.0
803,911,mobil,imagenet_random_1,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,15,5,3000000.0,62.2,85.2,0.0,0.0
804,912,mobil,imagenet_random_1,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,5,5,20,6000000.0,43.3,75.5,,
805,913,mobil,imagenet_random_1,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,10,10,10,6000000.0,49.1,78.9,0.0,0.0
806,914,mobil,imagenet_random_1,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,25,25,4,6000000.0,56.89999999999999,82.69999999999999,0.0,0.0
807,915,mobil,imagenet_random_1,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,6,11,6000000.0,58.9,83.6,,
808,916,mobil,imagenet_random_1,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,10,7,6000000.0,59.5,84.3,0.0,0.0
809,917,mobil,imagenet_random_1,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,15,5,6000000.0,61.1,85.0,0.0,0.0
810,972,siw,imagenet_fauna,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,5,5,20,1500000.0,10.72,25.33,,
811,973,siw,imagenet_fauna,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,10,10,10,1500000.0,15.44,31.08,,
812,974,siw,imagenet_fauna,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,25,25,4,1500000.0,28.54,58.37,,
813,975,siw,imagenet_fauna,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,6,11,1500000.0,10.62,30.76,,
814,976,siw,imagenet_fauna,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,10,7,1500000.0,15.27,41.05,,
815,977,siw,imagenet_fauna,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,15,5,1500000.0,19.43,47.58,,
816,978,siw,imagenet_fauna,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,5,5,20,3000000.0,11.27,28.16,,
817,979,siw,imagenet_fauna,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,10,10,10,3000000.0,17.57,37.78,,
818,980,siw,imagenet_fauna,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,25,25,4,3000000.0,30.29,60.5,,
819,981,siw,imagenet_fauna,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,6,11,3000000.0,17.39,47.75,,
820,982,siw,imagenet_fauna,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,10,7,3000000.0,19.5,49.57,,
821,983,siw,imagenet_fauna,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,15,5,3000000.0,22.53,55.11,,
822,984,siw,imagenet_fauna,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,5,5,20,6000000.0,17.19,42.36,,
823,985,siw,imagenet_fauna,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,10,10,10,6000000.0,25.12,53.82,,
824,986,siw,imagenet_fauna,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,25,25,4,6000000.0,37.9,70.51,,
825,987,siw,imagenet_fauna,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,6,11,6000000.0,26.96,64.24,,
826,988,siw,imagenet_fauna,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,10,7,6000000.0,30.41,66.97,,
827,989,siw,imagenet_fauna,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,15,5,6000000.0,28.58,63.35,,
828,990,siw,imagenet_fauna,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,5,5,20,1500000.0,13.78,32.84,,
829,991,siw,imagenet_fauna,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,10,10,10,1500000.0,23.22,51.03,,
830,992,siw,imagenet_fauna,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,25,25,4,1500000.0,34.45,66.23,,
831,993,siw,imagenet_fauna,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,6,11,1500000.0,20.22,50.31,,
832,994,siw,imagenet_fauna,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,10,7,1500000.0,25.68,58.32,,
833,995,siw,imagenet_fauna,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,15,5,1500000.0,27.77,61.86,,
834,996,siw,imagenet_fauna,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,5,5,20,3000000.0,16.69,40.45,,
835,997,siw,imagenet_fauna,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,10,10,10,3000000.0,24.56,53.83,,
836,998,siw,imagenet_fauna,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,25,25,4,3000000.0,35.46,67.54,,
837,999,siw,imagenet_fauna,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,6,11,3000000.0,23.05,56.09,,
838,1000,siw,imagenet_fauna,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,10,7,3000000.0,26.25,60.65,,
839,1001,siw,imagenet_fauna,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,15,5,3000000.0,27.33,60.82,,
840,1002,siw,imagenet_fauna,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,5,5,20,6000000.0,17.84,43.12,,
841,1003,siw,imagenet_fauna,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,10,10,10,6000000.0,25.7,55.86,,
842,1004,siw,imagenet_fauna,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,25,25,4,6000000.0,34.01,66.27,,
843,1005,siw,imagenet_fauna,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,6,11,6000000.0,25.97,63.48,,
844,1006,siw,imagenet_fauna,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,10,7,6000000.0,30.96,67.9,,
845,1007,siw,imagenet_fauna,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,15,5,6000000.0,30.9,67.35,,
846,1008,siw,imagenet_fauna,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,5,5,20,1500000.0,11.46,28.18,,
847,1009,siw,imagenet_fauna,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,10,10,10,1500000.0,18.72,38.65,,
848,1010,siw,imagenet_fauna,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,25,25,4,1500000.0,29.33,56.45,,
849,1011,siw,imagenet_fauna,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,6,11,1500000.0,14.17,36.27,,
850,1012,siw,imagenet_fauna,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,10,7,1500000.0,17.43,42.17,,
851,1013,siw,imagenet_fauna,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,15,5,1500000.0,20.41,46.7,,
852,1014,siw,imagenet_fauna,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,5,5,20,3000000.0,12.18,31.39,,
853,1015,siw,imagenet_fauna,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,10,10,10,3000000.0,22.12,48.67,,
854,1016,siw,imagenet_fauna,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,25,25,4,3000000.0,31.77,62.99,,
855,1017,siw,imagenet_fauna,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,6,11,3000000.0,21.71,53.99,,
856,1018,siw,imagenet_fauna,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,10,7,3000000.0,25.7,59.8,,
857,1019,siw,imagenet_fauna,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,15,5,3000000.0,26.95,59.94,,
858,1020,siw,imagenet_fauna,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,5,5,20,6000000.0,16.34,40.32,,
859,1021,siw,imagenet_fauna,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,10,10,10,6000000.0,23.11,51.88,,
860,1022,siw,imagenet_fauna,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,25,25,4,6000000.0,34.93,67.81,,
861,1023,siw,imagenet_fauna,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,6,11,6000000.0,26.31,63.53,,
862,1024,siw,imagenet_fauna,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,10,7,6000000.0,27.96,65.28,,
863,1025,siw,imagenet_fauna,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,15,5,6000000.0,28.69,64.47,,
864,1026,siw,imagenet_flora,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,5,5,20,1500000.0,12.06,28.84,,
865,1027,siw,imagenet_flora,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,10,10,10,1500000.0,19.62,42.13,0.0,0.0
866,1028,siw,imagenet_flora,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,25,25,4,1500000.0,29.86,60.9,0.0,0.0
867,1029,siw,imagenet_flora,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,6,11,1500000.0,16.96,44.51,,
868,1030,siw,imagenet_flora,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,10,7,1500000.0,18.8,48.21,,
869,1031,siw,imagenet_flora,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,15,5,1500000.0,26.55,60.31,,
870,1032,siw,imagenet_flora,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,5,5,20,3000000.0,12.04,31.05,,
871,1033,siw,imagenet_flora,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,10,10,10,3000000.0,20.16,44.17,0.0,0.0
872,1034,siw,imagenet_flora,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,25,25,4,3000000.0,35.5,67.61,0.0,0.0
873,1035,siw,imagenet_flora,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,6,11,3000000.0,19.63,50.2,,
874,1036,siw,imagenet_flora,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,10,7,3000000.0,22.44,54.22,,
875,1037,siw,imagenet_flora,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,15,5,3000000.0,30.21,65.13,,
876,1038,siw,imagenet_flora,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,5,5,20,6000000.0,19.27,45.07,0.0,0.0
877,1039,siw,imagenet_flora,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,10,10,10,6000000.0,29.24,59.89,0.0,0.0
878,1040,siw,imagenet_flora,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,25,25,4,6000000.0,42.11,73.74,0.0,0.0
879,1041,siw,imagenet_flora,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,6,11,6000000.0,31.39,65.95,0.0,0.0
880,1042,siw,imagenet_flora,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,10,7,6000000.0,36.66,72.61,0.0,0.0
881,1043,siw,imagenet_flora,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,15,5,6000000.0,30.14,63.69,0.0,0.0
882,1044,siw,imagenet_flora,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,5,5,20,1500000.0,16.81,39.79,,
883,1045,siw,imagenet_flora,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,10,10,10,1500000.0,24.86,53.98,,
884,1046,siw,imagenet_flora,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,25,25,4,1500000.0,36.35,68.37,,
885,1047,siw,imagenet_flora,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,6,11,1500000.0,21.73,54.01,,
886,1048,siw,imagenet_flora,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,10,7,1500000.0,31.34,66.72,,
887,1049,siw,imagenet_flora,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,15,5,1500000.0,31.25,66.7,,
888,1050,siw,imagenet_flora,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,5,5,20,3000000.0,17.36,42.92,,
889,1051,siw,imagenet_flora,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,10,10,10,3000000.0,27.25,58.29,,
890,1052,siw,imagenet_flora,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,25,25,4,3000000.0,41.31,73.6,,
891,1053,siw,imagenet_flora,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,6,11,3000000.0,23.76,57.81,,
892,1054,siw,imagenet_flora,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,10,7,3000000.0,34.65,70.07,,
893,1055,siw,imagenet_flora,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,15,5,3000000.0,35.6,70.3,,
894,1056,siw,imagenet_flora,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,5,5,20,6000000.0,19.58,44.28,,
895,1057,siw,imagenet_flora,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,10,10,10,6000000.0,28.22,58.98,,
896,1058,siw,imagenet_flora,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,25,25,4,6000000.0,40.62,73.29,,
897,1059,siw,imagenet_flora,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,6,11,6000000.0,27.68,63.8,,
898,1060,siw,imagenet_flora,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,10,7,6000000.0,32.22,68.47,,
899,1061,siw,imagenet_flora,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,15,5,6000000.0,35.02,71.26,,
900,1062,siw,imagenet_flora,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,5,5,20,1500000.0,11.88,29.46,,
901,1063,siw,imagenet_flora,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,10,10,10,1500000.0,21.27,44.39,,
902,1064,siw,imagenet_flora,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,25,25,4,1500000.0,30.71,57.8,,
903,1065,siw,imagenet_flora,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,6,11,1500000.0,15.63,41.98,,
904,1066,siw,imagenet_flora,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,10,7,1500000.0,16.19,37.87,,
905,1067,siw,imagenet_flora,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,15,5,1500000.0,23.51,53.05,,
906,1068,siw,imagenet_flora,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,5,5,20,3000000.0,12.55,31.7,,
907,1069,siw,imagenet_flora,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,10,10,10,3000000.0,24.9,54.4,,
908,1070,siw,imagenet_flora,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,25,25,4,3000000.0,38.19,71.88,,
909,1071,siw,imagenet_flora,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,6,11,3000000.0,21.12,53.65,,
910,1072,siw,imagenet_flora,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,10,7,3000000.0,25.29,59.52,,
911,1073,siw,imagenet_flora,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,15,5,3000000.0,26.43,59.05,,
912,1074,siw,imagenet_flora,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,5,5,20,6000000.0,17.95,41.67,,
913,1075,siw,imagenet_flora,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,10,10,10,6000000.0,27.59,59.82,,
914,1076,siw,imagenet_flora,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,25,25,4,6000000.0,39.27,73.03,,
915,1077,siw,imagenet_flora,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,6,11,6000000.0,31.93,68.72,,
916,1078,siw,imagenet_flora,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,10,7,6000000.0,30.68,67.5,,
917,1079,siw,imagenet_flora,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,15,5,6000000.0,30.65,66.38,,
918,1080,siw,imagenet_food,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,5,5,20,1500000.0,11.7,30.67,,
919,1081,siw,imagenet_food,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,10,10,10,1500000.0,14.35,33.23,,
920,1082,siw,imagenet_food,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,25,25,4,1500000.0,25.35,56.98,,
921,1083,siw,imagenet_food,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,6,11,1500000.0,12.39,36.94,,
922,1084,siw,imagenet_food,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,10,7,1500000.0,15.69,44.95,,
923,1085,siw,imagenet_food,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,15,5,1500000.0,17.21,45.88,,
924,1086,siw,imagenet_food,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,5,5,20,3000000.0,11.07,29.34,,
925,1087,siw,imagenet_food,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,10,10,10,3000000.0,18.23,45.21,,
926,1088,siw,imagenet_food,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,25,25,4,3000000.0,28.21,64.45,,
927,1089,siw,imagenet_food,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,6,11,3000000.0,14.76,42.3,,
928,1090,siw,imagenet_food,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,10,7,3000000.0,18.34,51.03,,
929,1091,siw,imagenet_food,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,15,5,3000000.0,20.52,53.32,,
930,1092,siw,imagenet_food,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,5,5,20,6000000.0,17.31,46.38,,
931,1093,siw,imagenet_food,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,10,10,10,6000000.0,26.3,59.68,,
932,1094,siw,imagenet_food,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,25,25,4,6000000.0,32.62,68.82,,
933,1095,siw,imagenet_food,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,6,11,6000000.0,24.56,61.37,,
934,1096,siw,imagenet_food,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,10,7,6000000.0,23.64,60.07,,
935,1097,siw,imagenet_food,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,15,5,6000000.0,27.26,65.38,,
936,1098,siw,imagenet_food,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,5,5,20,1500000.0,14.31,36.37,,
937,1099,siw,imagenet_food,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,10,10,10,1500000.0,22.55,55.11,,
938,1100,siw,imagenet_food,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,25,25,4,1500000.0,31.67,68.49,,
939,1101,siw,imagenet_food,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,6,11,1500000.0,20.5,52.11,,
940,1102,siw,imagenet_food,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,10,7,1500000.0,22.48,59.31,,
941,1103,siw,imagenet_food,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,15,5,1500000.0,24.61,59.12,,
942,1104,siw,imagenet_food,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,5,5,20,3000000.0,15.85,43.07,,
943,1105,siw,imagenet_food,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,10,10,10,3000000.0,23.12,55.04,,
